Question | Wrong Answer | Expected AnswerWhat are the sales opportunities in MEN in ALABAMA? | The sales opportunities in WOMENS in AL. | The sales opportunities in MENS in AL.
What is the opportunity at ARIZONA? | The biggest opportunity in AZ. | The sales opportunity or missed sales at AZ
What is the opportunity at CALIFORNIA? | The biggest opportunity in CA. | The sales opportunity or missed sales at CA
What is the opportunity at CONNECTICUT? | The biggest opportunity in CT. | The sales opportunity or missed sales at CT
What is the opportunity at GEORGIA? | The biggest opportunity in GA. | The sales opportunity or missed sales at GA
What is the opportunity at ILLINOIS? | The biggest opportunity in IL. | The sales opportunity or missed sales at IL
What is the opportunity at INDIANA? | The biggest opportunity in IN. | The sales opportunity or missed sales at IN
What is the opportunity at LOUISIANA? | The biggest opportunity in LA. | The sales opportunity or missed sales at LA
What is the opportunity at MICHIGAN? | The biggest opportunity in MI. | The sales opportunity or missed sales at MI
What is the opportunity at NEW HAMPSHIRE? | The biggest opportunity in NH. | The sales opportunity or missed sales at NH
What is the opportunity at NEW JERSEY? | The biggest opportunity in NJ. | The sales opportunity or missed sales at NJ
What is the opportunity at OREGON? | The biggest opportunity in OR. | The sales opportunity or missed sales at OR
What is the opportunity at PENNSYLVANIA? | The biggest opportunity in PA. | The sales opportunity or missed sales at PA
What is the opportunity at TENNESSEE? | The biggest opportunity in TN. | The sales opportunity or missed sales at TN
What is the opportunity at TEXAS? | The biggest opportunity in TX. | The sales opportunity or missed sales at TX
What is the opportunity at WASHINGTON? | The biggest opportunity in WA. | The sales opportunity or missed sales at WA
What is the opportunity at WEST VIRGINIA? | The biggest opportunity in WV. | The sales opportunity or missed sales at WV
What is the opportunity at WYOMING? | The sales opportunities in WOMENS in WY. | The sales opportunity or missed sales at WY
